ID, time, latitude, longitude, altitude, ang_pos, speed, friction
38, 0.13000, 40.86165721, -77.83633287, 329.99488860, 4.11182118, 5.49507, 4.58347
76, 0.13000, 40.86167967, -77.83589127, 329.99578679, 2.20088472, 6.07161, -1.73483
38, 0.14000, 40.86165727, -77.83633291, 329.99489096, 4.30185348, 5.50108, 4.35287
77, 0.14000, 40.86171477, -77.83587807, 329.99719073, 1.91982602, 8.00089, 0.65102
91, 0.14000, 40.86198363, -77.83596620, 330.00794537, 0.69381110, 5.42805, 3.97184
30, 0.15000, 40.86181625, -77.83636604, 330.00124988, 4.95597175, 5.44041, 2.07160
38, 0.15000, 40.86165733, -77.83633294, 329.99489333, 4.20902391, 5.50708, 2.91230
75, 0.15000, 40.86166229, -77.83590019, 329.99509145, 1.90244764, 1.40063, -0.02845
78, 0.15000, 40.86171737, -77.83587732, 329.99729484, 1.79249974, 4.47465, 1.08426
17, 0.16000, 40.86192539, -77.83632486, 330.00561576, 5.37257028, 3.67797, 2.88557
48, 0.16000, 40.86154963, -77.83620226, 329.99058515, 3.59580044, 9.18578, 2.60895
98, 0.16000, 40.86202931, -77.83606498, 330.00977252, 0.25306480, 7.82641, 3.07061
19, 0.17000, 40.86190367, -77.83633804, 330.00474684, 5.22761210, 3.29648, -0.23092
42, 0.17000, 40.86160260, -77.83628897, 329.99270418, 3.98143467, 6.40501, 4.07919
31, 0.18000, 40.86180147, -77.83636746, 330.00065890, 4.75934640, 4.82039, 4.35976
89, 0.18000, 40.86195620, -77.83593581, 330.00684781, 0.64091117, 5.51928, 3.03559
31, 0.20000, 40.86180159, -77.83636745, 330.00066372, 4.70557068, 4.82810, 2.04858
48, 0.20000, 40.86154978, -77.83620269, 329.99059130, 3.51720387, 9.02699, 3.86457
54, 0.20000, 40.86153787, -77.83615574, 329.99011461, 3.24968394, 6.22689, 1.57804
94, 0.20000, 40.86201618, -77.83602284, 330.00924724, 0.34116348, 1.40081, 5.03011
45, 0.21000, 40.86156038, -77.83622775, 329.99101520, 3.67768852, 1.85828, 5.89339
53, 0.21000, 40.86153811, -77.83615732, 329.99012443, 3.25595332, 6.27605, 1.91147
69, 0.21000, 40.86160821, -77.83594124, 329.99292827, 2.29132809, 8.89060, 1.61232
91, 0.21000, 40.86198334, -77.83596582, 330.00793377, 0.78828248, 5.47421, 4.29161
25, 0.22000, 40.86187290, -77.83635204, 330.00351618, 5.14700435, 3.41565, 0.88883
10, 0.23000, 40.86197349, -77.83628223, 330.00753960, 5.51877623, 7.36699, 0.92227
17, 0.23000, 40.86192566, -77.83632468, 330.00562635, 5.26681371, 3.63975, 0.72717
94, 0.24000, 40.86201615, -77.83602277, 330.00924616, 0.27600661, 1.43989, 3.15563
44, 0.25000, 40.86157224, -77.83624927, 329.99148947, 3.68370111, 7.81877, 5.35653
9, 0.26000, 40.86197764, -77.83627735, 330.00770542, 5.57936022, 4.92592, 0.42156
77, 0.26000, 40.86171361, -77.83587841, 329.99714457, 1.70655792, 8.04312, 0.92471
12, 0.27000, 40.86196355, -77.83629298, 330.00714212, 5.59052573, 5.37004, 0.91836
19, 0.27000, 40.86190403, -77.83633784, 330.00476124, 5.13396066, 3.25074, 0.58196
31, 0.27000, 40.86180202, -77.83636742, 330.00068062, 4.75077767, 4.85460, 0.83070
44, 0.27000, 40.86157234, -77.83624944, 329.99149358, 3.67892685, 7.82977, 4.15083
6, 0.28000, 40.86201058, -77.83622577, 330.00902318, 5.66400089, 6.01111, 0.77722
38, 0.28000, 40.86165811, -77.83633340, 329.99492435, 4.22177758, 5.58406, 6.30774
13, 0.29000, 40.86195390, -77.83630232, 330.00675596, 5.33603656, 5.21284, 0.00390
27, 0.29000, 40.86184853, -77.83635979, 330.00254131, 4.98634212, 7.53551, 1.00664
28, 0.29000, 40.86184545, -77.83636058, 330.00241789, 5.15170665, 2.71422, 2.98115
61, 0.29000, 40.86156129, -77.83600641, 329.99105155, 2.72213922, 2.77161, 1.00099
68, 0.29000, 40.86159480, -77.83595576, 329.99239192, 2.30903824, 1.37306, 0.52283
77, 0.29000, 40.86171332, -77.83587849, 329.99713300, 1.95537101, 8.05321, 0.88894
91, 0.29000, 40.86198301, -77.83596538, 330.00792035, 0.77220820, 5.52632, 4.17516
41, 0.30000, 40.86162185, -77.83630742, 329.99347389, 4.01838812, 7.38238, 2.95522
70, 0.30000, 40.86161063, -77.83593885, 329.99302525, 2.33147878, 7.47214, 1.98477
77, 0.30000, 40.86171323, -77.83587852, 329.99712914, 1.99862352, 8.05654, 1.11805
21, 0.31000, 40.86190161, -77.83633914, 330.00466445, 5.34324569, 3.69172, 0.95455
34, 0.31000, 40.86171922, -77.83635919, 329.99736877, 4.44481248, 3.55112, 2.99298
58, 0.31000, 40.86153507, -77.83612375, 329.99000264, 3.36166658, 5.31716, 2.87844
78, 0.31000, 40.86171652, -77.83587756, 329.99726064, 1.93044575, 4.41881, 1.36396
53, 0.32000, 40.86153824, -77.83615813, 329.99012968, 3.43034203, 5.76936, 4.44262
33, 0.34000, 40.86176863, -77.83636746, 329.99934501, 4.62370561, 5.56000, 2.81410
3, 0.35000, 40.86202581, -77.83618515, 330.00963250, 6.01470106, 7.34418, 0.95072
19, 0.35000, 40.86190432, -77.83633769, 330.00477260, 5.32444611, 3.21320, 0.96643
28, 0.35000, 40.86184565, -77.83636053, 330.00242583, 4.99807979, 2.74597, 0.01484
75, 0.35000, 40.86166196, -77.83590037, 329.99507851, 2.44205614, 1.57094, 0.38074
8, 0.37000, 40.86198581, -77.83626691, 330.00803247, 5.60143704, 1.37746, -1.17855
13, 0.37000, 40.86195428, -77.83630197, 330.00677133, 5.56265079, 5.22127, 1.29799
15, 0.37000, 40.86193108, -77.83632088, 330.00584303, 5.29353625, 0.45137, 0.25958
20, 0.37000, 40.86190459, -77.83633754, 330.00478376, 5.13285831, 3.35677, 0.68550
22, 0.37000, 40.86189600, -77.83634201, 330.00443989, 4.99702993, 1.39786, 0.74503
90, 0.37000, 40.86196743, -77.83594706, 330.00729720, 0.65072304, 6.87657, 4.69578
49, 0.39000, 40.86154906, -77.83620067, 329.99056259, 3.49921183, 2.64269, 4.74857
30, 0.40000, 40.86181791, -77.83636582, 330.00131647, 4.81664612, 5.31011, 1.23222
60, 0.40000, 40.86156180, -77.83600538, 329.99107210, 2.76210884, 0.95940, -1.01935
48, 0.41000, 40.86155056, -77.83620482, 329.99062244, 3.55633147, 8.28892, 2.80505
91, 0.41000, 40.86198250, -77.83596472, 330.00789993, 1.01238506, 5.60316, 4.22326
9, 0.43000, 40.86197829, -77.83627655, 330.00773179, 5.39111978, 4.83197, 0.59675
19, 0.43000, 40.86190460, -77.83633754, 330.00478383, 5.28702219, 3.17502, 0.89978
73, 0.43000, 40.86164211, -77.83591286, 329.99428427, 2.03986066, 7.19667, -1.45961
77, 0.43000, 40.86171197, -77.83587890, 329.99707889, 1.86578450, 8.09782, 1.13907
91, 0.43000, 40.86198241, -77.83596461, 330.00789649, 0.66071600, 5.61581, 4.40319
95, 0.43000, 40.86201729, -77.83602559, 330.00929174, 0.42167190, 1.84268, 3.82494
11, 0.44000, 40.86197147, -77.83628452, 330.00745889, 5.58220055, 2.27940, 0.94577
99, 0.44000, 40.86203288, -77.83608554, 330.00991534, 0.26340469, 1.93949, 3.05312
12, 0.45000, 40.86196438, -77.83629213, 330.00717526, 5.44097571, 5.17789, 0.83607
41, 0.45000, 40.86162290, -77.83630832, 329.99351598, 4.00606370, 7.39305, 7.37380
66, 0.45000, 40.86158221, -77.83597179, 329.99188845, 2.44019339, 1.42993, 0.62109
70, 0.45000, 40.86160966, -77.83593979, 329.99298658, 2.35708663, 6.97640, 1.06552
1, 0.46000, 40.86203380, -77.83614242, 330.00995218, 6.12941788, 6.01851, 2.58896
21, 0.46000, 40.86190221, -77.83633882, 330.00468830, 5.14296633, 3.50173, 1.08457
41, 0.46000, 40.86162297, -77.83630838, 329.99351880, 4.07487382, 7.39321, 4.24662
73, 0.46000, 40.86164189, -77.83591302, 329.99427546, 2.07452276, 7.12838, 0.24027
76, 0.46000, 40.86167743, -77.83589232, 329.99569738, 2.22732710, 5.90352, 3.12925
96, 0.46000, 40.86202378, -77.83604394, 330.00955109, 0.28798757, 5.28260, 4.02503
46, 0.47000, 40.86155744, -77.83622153, 329.99089769, 3.53533182, 6.08489, 3.97371
49, 0.47000, 40.86154915, -77.83620092, 329.99056613, 3.38443555, 2.69936, 3.63139
57, 0.47000, 40.86153518, -77.83612748, 329.99000719, 3.28505869, 5.26046, 1.04977
67, 0.47000, 40.86158418, -77.83596910, 329.99196725, 2.53042773, 4.80950, 0.78833
47, 0.48000, 40.86155374, -77.83621297, 329.99074967, 3.50465081, 7.84957, 3.29367
22, 0.49000, 40.86189619, -77.83634191, 330.00444765, 4.97929611, 1.49252, 1.06727
66, 0.49000, 40.86158217, -77.83597185, 329.99188679, 2.33339386, 1.41410, 0.45246
41, 0.51000, 40.86162332, -77.83630868, 329.99353289, 3.88227465, 7.39307, 3.10295
55, 0.51000, 40.86153680, -77.83614792, 329.99007190, 3.34015940, 4.14638, 2.36038
4, 0.52000, 40.86201702, -77.83621108, 330.00928099, 5.96705012, 3.34394, 0.42635
36, 0.52000, 40.86169629, -77.83635173, 329.99645153, 4.33640506, 5.51099, 2.88209
54, 0.52000, 40.86153820, -77.83615786, 329.99012793, 3.38471448, 4.68841, 4.17096
21, 0.53000, 40.86190247, -77.83633868, 330.00469898, 5.05432493, 3.41565, 1.34573
77, 0.54000, 40.86171091, -77.83587923, 329.99703623, 2.04138758, 8.12991, 1.14020
89, 0.54000, 40.86195432, -77.83593407, 330.00677288, 0.95080188, 5.84973, 3.51442
100, 0.56000, 40.86203474, -77.83610658, 330.00998956, 0.16752258, 6.19552, 3.32545
23, 0.57000, 40.86189405, -77.83634296, 330.00436185, 5.21842626, 4.20891, 1.03900
36, 0.57000, 40.86169661, -77.83635185, 329.99646440, 4.34208419, 5.49367, 5.31002
47, 0.57000, 40.86155407, -77.83621377, 329.99076290, 3.49678037, 7.56822, 3.57245
23, 0.58000, 40.86189409, -77.83634294, 330.00436373, 5.03504620, 4.17023, 1.55115
44, 0.58000, 40.86157397, -77.83625203, 329.99155868, 3.82090265, 7.98538, 4.09811
81, 0.58000, 40.86177650, -77.83586814, 329.99965982, 1.73960289, 5.83042, 2.07314
56, 0.59000, 40.86153535, -77.83613120, 329.99001395, 3.24985872, 5.10530, 1.27589
60, 0.59000, 40.86156169, -77.83600561, 329.99106759, 2.65404885, 1.14900, 2.62475
91, 0.60000, 40.86198167, -77.83596366, 330.00786683, 0.61286329, 5.72155, 4.61136
25, 0.61000, 40.86187451, -77.83635143, 330.00358037, 4.96029924, 3.62019, 1.32187
45, 0.61000, 40.86156083, -77.83622868, 329.99103330, 3.54313720, 2.24898, 4.97350
78, 0.61000, 40.86171493, -77.83587802, 329.99719717, 1.77954427, 4.40412, 1.75938
12, 0.62000, 40.86196513, -77.83629135, 330.00720534, 5.64088163, 5.00737, -0.30261
40, 0.62000, 40.86164782, -77.83632700, 329.99451292, 4.19146992, 3.13199, 4.46857
41, 0.62000, 40.86162410, -77.83630934, 329.99356394, 4.03004160, 7.38767, 4.07169
97, 0.62000, 40.86202425, -77.83604549, 330.00957016, 0.19362775, 4.34739, 3.86303
37, 0.64000, 40.86168368, -77.83634655, 329.99594725, 4.42192238, 5.30038, 2.53929
50, 0.64000, 40.86154288, -77.83618027, 329.99031521, 3.51249887, 7.61576, 1.78765
59, 0.64000, 40.86153610, -77.83609452, 329.99004419, 3.14316999, 4.82267, 3.17080
60, 0.64000, 40.86156166, -77.83600567, 329.99106627, 2.76173658, 1.19888, 1.82175
35, 0.65000, 40.86171319, -77.83635746, 329.99712756, 4.39711637, 1.45264, 6.57920
56, 0.65000, 40.86153537, -77.83613158, 329.99001477, 3.26722641, 5.12045, 2.40096
98, 0.65000, 40.86202829, -77.83606047, 330.00973160, 0.35672678, 7.26018, 3.61379
6, 0.66000, 40.86201177, -77.83622323, 330.00907099, 5.93721506, 5.78238, 1.17028
40, 0.66000, 40.86164795, -77.83632709, 329.99451810, 4.21658678, 3.06391, 4.13904
84, 0.66000, 40.86180704, -77.83586897, 330.00088147, 1.43329675, 6.71316, 2.77082
15, 0.67000, 40.86193126, -77.83632075, 330.00585031, 5.16668313, 0.74371, 0.85305
83, 0.67000, 40.86178267, -77.83586801, 329.99990698, 1.61917612, 3.84428, 2.61841
7, 0.68000, 40.86198758, -77.83626450, 330.00810321, 5.59162631, 2.51375, 0.77422
46, 0.68000, 40.86155807, -77.83622289, 329.99092278, 3.60054314, 5.40903, 4.22577
36, 0.69000, 40.86169738, -77.83635214, 329.99649513, 4.46874090, 5.45006, 5.65639
56, 0.69000, 40.86153538, -77.83613184, 329.99001533, 3.12321198, 5.13023, 3.55456
38, 0.70000, 40.86166070, -77.83633491, 329.99502791, 4.20805216, 5.81876, 5.53106
77, 0.70000, 40.86170935, -77.83587972, 329.99697402, 1.70946659, 8.17181, 1.99002
91, 0.70000, 40.86198123, -77.83596310, 330.00784904, 0.55830349, 5.78223, 4.71605
3, 0.71000, 40.86202668, -77.83618196, 330.00966723, 6.10696170, 7.36699, 1.52467
50, 0.71000, 40.86154305, -77.83618092, 329.99032186, 3.30011066, 7.55204, 4.46868
75, 0.71000, 40.86166129, -77.83590076, 329.99505150, 2.00110044, 1.87986, 0.87637
91, 0.71000, 40.86198118, -77.83596304, 330.00784725, 0.43973313, 5.78823, 4.51888
96, 0.71000, 40.86202328, -77.83604236, 330.00953131, 0.19222313, 5.28233, 3.72410
96, 0.72000, 40.86202326, -77.83604230, 330.00953051, 0.30901718, 5.28193, 3.49164
41, 0.73000, 40.86162488, -77.83630999, 329.99359507, 3.98899063, 7.37597, 3.27389
52, 0.73000, 40.86153907, -77.83616291, 329.99016268, 3.07661080, 7.24190, 2.85098
59, 0.73000, 40.86153605, -77.83609507, 329.99004216, 3.12161379, 4.88988, 1.99799
95, 0.73000, 40.86201703, -77.83602494, 330.00928129, 0.28967931, 1.91343, 4.17254
43, 0.74000, 40.86160323, -77.83628964, 329.99272912, 3.90153346, 4.65381, 5.16646
45, 0.74000, 40.86156100, -77.83622901, 329.99103997, 3.62500327, 2.37581, 4.85298
56, 0.74000, 40.86153540, -77.83613216, 329.99001605, 3.30997616, 5.14210, 2.56906
74, 0.74000, 40.86165352, -77.83590537, 329.99474075, 2.02981030, 6.15121, 0.79646
1, 0.75000, 40.86203401, -77.83614021, 330.00996046, 6.16433076, 6.22231, 0.60076
10, 0.76000, 40.86197620, -77.83627907, 330.00764792, 5.48149432, 5.46031, 0.41637
42, 0.76000, 40.86160595, -77.83629247, 329.99283797, 3.89916560, 6.71711, 4.62847
97, 0.76000, 40.86202404, -77.83604478, 330.00956151, 0.20146771, 4.14007, 3.71122
68, 0.77000, 40.86159418, -77.83595649, 329.99236707, 2.29821582, 1.82181, 1.48839
44, 0.78000, 40.86157505, -77.83625372, 329.99160200, 3.75777095, 8.07238, 4.83726
50, 0.79000, 40.86154324, -77.83618164, 329.99032946, 3.28664995, 7.47965, 2.91415
56, 0.79000, 40.86153542, -77.83613248, 329.99001679, 3.01789006, 5.15356, 0.82642
51, 0.80000, 40.86154120, -77.83617333, 329.99024803, 3.45712237, 6.27012, 5.04046
60, 0.80000, 40.86156154, -77.83600590, 329.99106168, 2.81094051, 1.35849, -1.78924
66, 0.80000, 40.86158186, -77.83597228, 329.99187447, 2.42309082, 1.31772, 1.19351
70, 0.80000, 40.86160764, -77.83594181, 329.99290558, 2.41795394, 6.14250, 0.85763
91, 0.80000, 40.86198078, -77.83596253, 330.00783100, 0.74579482, 5.84177, 4.71280
48, 0.81000, 40.86155193, -77.83620843, 329.99067715, 3.62473275, 7.19825, 6.17892
31, 0.82000, 40.86180541, -77.83636717, 330.00081636, 4.65275809, 5.03763, 2.21386
27, 0.83000, 40.86185315, -77.83635853, 330.00272614, 4.99049490, 6.67009, 1.75812
4, 0.84000, 40.86201754, -77.83620978, 330.00930166, 5.73430992, 3.64384, 3.91942
36, 0.84000, 40.86169833, -77.83635250, 329.99653324, 4.39443501, 5.39183, 4.03068
46, 0.85000, 40.86155853, -77.83622389, 329.99094136, 3.58474577, 4.97650, 4.37162
66, 0.85000, 40.86158181, -77.83597234, 329.99187255, 2.60801444, 1.30635, 1.04385
16, 0.86000, 40.86193164, -77.83632048, 330.00586545, 5.58396209, 1.80714, 0.40563
73, 0.86000, 40.86163913, -77.83591496, 329.99416539, 2.03273080, 6.41386, 0.68848
90, 0.87000, 40.86196450, -77.83594399, 330.00717986, 0.71637782, 6.74034, 3.98334
12, 0.88000, 40.86196623, -77.83629021, 330.00724923, 5.41979382, 4.76718, 2.29204
20, 0.88000, 40.86190611, -77.83633671, 330.00484438, 5.22286536, 2.28207, 1.17973
27, 0.88000, 40.86185355, -77.83635842, 330.00274209, 4.92073465, 6.59423, 2.20024
31, 0.88000, 40.86180579, -77.83636713, 330.00083145, 4.78196640, 5.05505, 1.69612
35, 0.89000, 40.86171364, -77.83635760, 329.99714541, 4.54487471, 1.65079, 3.53026
40, 0.89000, 40.86164865, -77.83632755, 329.99454616, 3.99480342, 2.79413, 4.60766
9, 0.90000, 40.86198003, -77.83627441, 330.00780126, 5.59008772, 4.54953, 0.83870
15, 0.90000, 40.86193146, -77.83632061, 330.00585828, 5.38214612, 0.96583, 1.03176
50, 0.90000, 40.86154350, -77.83618263, 329.99033995, 3.27253880, 7.38093, 4.24213
55, 0.90000, 40.86153705, -77.83614994, 329.99008196, 3.44823275, 4.18212, 3.21007
73, 0.90000, 40.86163888, -77.83591515, 329.99415502, 2.24715685, 6.35861, 0.48727
90, 0.90000, 40.86196432, -77.83594380, 330.00717282, 0.87210826, 6.73405, 5.68830
38, 0.91000, 40.86166204, -77.83633567, 329.99508151, 4.01236553, 5.92775, 7.29565
39, 0.91000, 40.86164937, -77.83632801, 329.99457496, 4.00909923, 4.64588, 2.46638
44, 0.91000, 40.86157577, -77.83625483, 329.99163069, 3.67562464, 8.12376, 4.01273
75, 0.91000, 40.86166086, -77.83590100, 329.99503443, 2.07519611, 2.05190, 2.43167
15, 0.92000, 40.86193148, -77.83632059, 330.00585907, 5.24613747, 0.98505, 1.03741
28, 0.92000, 40.86184765, -77.83636002, 330.00250601, 4.94010319, 3.06225, 1.38628
48, 0.92000, 40.86155228, -77.83620934, 329.99069129, 3.47883747, 6.95034, 2.24783
73, 0.92000, 40.86163875, -77.83591524, 329.99414988, 2.05446623, 6.33188, 1.80395
76, 0.92000, 40.86167445, -77.83589377, 329.99557781, 1.91230256, 5.64825, 0.54665
98, 0.92000, 40.86202773, -77.83605814, 330.00970912, 0.30785349, 6.92294, 3.87786
3, 0.93000, 40.86202719, -77.83618000, 330.00968764, 6.13964222, 7.36617, 1.85961
52, 0.93000, 40.86153939, -77.83616465, 329.99017562, 3.29048604, 6.90036, 3.52954
49, 0.94000, 40.86154972, -77.83620251, 329.99058865, 3.51952840, 3.02209, 4.40473
68, 0.94000, 40.86159392, -77.83595679, 329.99235666, 2.37300853, 1.97565, -0.26080
33, 0.95000, 40.86177300, -77.83636771, 329.99952016, 4.59102087, 5.92523, 3.62333
31, 0.96000, 40.86180629, -77.83636709, 330.00085164, 4.83795442, 5.07755, 2.23527
42, 0.96000, 40.86160713, -77.83629368, 329.99288535, 3.98082706, 6.81475, 6.32088
69, 0.96000, 40.86160311, -77.83594649, 329.99272425, 2.33431181, 6.87979, 0.67104
90, 0.96000, 40.86196397, -77.83594344, 330.00715874, 0.72940025, 6.72209, 5.31783
4, 0.97000, 40.86201776, -77.83620922, 330.00931048, 5.98184729, 3.76491, 2.14173
73, 0.97000, 40.86163843, -77.83591547, 329.99413711, 2.28631137, 6.26757, 1.62840
43, 0.98000, 40.86160417, -77.83629063, 329.99276684, 3.84781175, 4.49440, 5.24171
12, 0.99000, 40.86196668, -77.83628974, 330.00726709, 5.74565142, 4.67301, 2.38324
78, 0.99000, 40.86171291, -77.83587862, 329.99711634, 1.80638535, 4.48371, 2.00842
91, 0.99000, 40.86197990, -77.83596143, 330.00779604, 0.46930819, 5.95174, 4.80065
9, 1.00000, 40.86198038, -77.83627396, 330.00781538, 5.75862695, 4.48663, 0.90119
34, 1.00000, 40.86172245, -77.83636005, 329.99749814, 4.42345547, 4.20680, 3.89315
82, 1.00000, 40.86177967, -77.83586806, 329.99978695, 1.72396069, 5.15769, 3.55911
68, 1.01000, 40.86159380, -77.83595693, 329.99235213, 2.53491902, 2.03810, 0.11064
71, 1.01000, 40.86162037, -77.83592985, 329.99341499, 2.15367926, 7.45218, -0.86040
96, 1.01000, 40.86202268, -77.83604048, 330.00950708, 0.34312684, 5.25765, 4.78040
53, 1.02000, 40.86153897, -77.83616239, 329.99015892, 3.41006741, 4.43286, 4.15825
82, 1.02000, 40.86177955, -77.83586806, 329.99978180, 1.56612292, 5.14208, 3.05356
2, 1.03000, 40.86203337, -77.83614653, 330.00993466, 6.27299386, 1.83428, 1.37973
12, 1.03000, 40.86196684, -77.83628957, 330.00727348, 5.54352506, 4.63986, 0.40648
26, 1.03000, 40.86186927, -77.83635337, 330.00337079, 5.01268641, 1.18535, 1.71159
76, 1.03000, 40.86167375, -77.83589412, 329.99555013, 2.01621634, 5.58542, 0.27835
45, 1.04000, 40.86156142, -77.83622986, 329.99105683, 3.48716900, 2.66809, 3.64792
52, 1.04000, 40.86153957, -77.83616557, 329.99018269, 3.12523974, 6.73414, 3.59528
95, 1.04000, 40.86201675, -77.83602423, 330.00927001, 0.41861688, 1.98275, 5.02017
60, 1.05000, 40.86156133, -77.83600631, 329.99105338, 2.64352848, 1.60776, 1.21364
13, 1.06000, 40.86195758, -77.83629888, 330.00690318, 5.37017014, 5.23609, 0.33378
56, 1.06000, 40.86153553, -77.83613423, 329.99002108, 3.22054712, 5.20831, 4.81996
73, 1.06000, 40.86163786, -77.83591589, 329.99411448, 2.26372979, 6.16031, 3.85027
49, 1.07000, 40.86154989, -77.83620298, 329.99059540, 3.43449384, 3.10750, 5.27282
83, 1.07000, 40.86178091, -77.83586803, 329.99983626, 1.62615810, 3.30619, 3.11697
98, 1.07000, 40.86202742, -77.83605690, 330.00969673, 0.38172178, 6.73728, 4.14708
27, 1.08000, 40.86185510, -77.83635797, 330.00280401, 5.27259845, 6.29871, 2.51439
12, 1.11000, 40.86196715, -77.83628923, 330.00728612, 5.56815512, 4.57530, 0.74982
57, 1.11000, 40.86153534, -77.83613111, 329.99001375, 3.41258795, 4.06113, 4.73043
91, 1.11000, 40.86197934, -77.83596073, 330.00777350, 0.80316148, 6.01905, 4.98196
17, 1.12000, 40.86192873, -77.83632255, 330.00574907, 5.44806027, 3.04653, -0.79281
48, 1.12000, 40.86155290, -77.83621090, 329.99071614, 3.32639223, 6.54343, 3.86030
76, 1.12000, 40.86167319, -77.83589439, 329.99552773, 2.05817399, 5.53388, 3.69194
85, 1.12000, 40.86184093, -77.83587434, 330.00223723, 1.26976411, 1.88005, 3.99914
40, 1.13000, 40.86164934, -77.83632799, 329.99457351, 4.14766390, 2.65634, 5.77352
53, 1.13000, 40.86153908, -77.83616299, 329.99016323, 3.19162836, 4.34338, 3.89848
56, 1.13000, 40.86153556, -77.83613468, 329.99002228, 3.25407620, 5.22048, 4.87802
58, 1.13000, 40.86153521, -77.83612822, 329.99000836, 3.31404577, 3.68717, 4.01149
15, 1.14000, 40.86193172, -77.83632042, 330.00586878, 5.27958272, 1.19554, 1.08835
