ID, time, latitude, longitude, altitude, ang_pos, speed, friction
304, 0.30000, 40.86180900, -77.83586915, 330.00096013, 1.57756318, 6.07852, 2.29081
368, 0.30000, 40.86200369, -77.83599686, 330.00874762, 0.58742057, 4.58076, 2.77955
14, 0.31000, 40.86202826, -77.83617564, 330.00973058, 6.00304922, 2.04054, 2.20737
48, 0.31000, 40.86197285, -77.83628296, 330.00751400, 5.46922743, 5.06095, 2.26267
50, 0.31000, 40.86197036, -77.83628575, 330.00741450, 5.50307941, 4.46153, 1.89805
166, 0.31000, 40.86158617, -77.83626955, 329.99204697, 3.97327550, 2.30082, 1.86574
191, 0.31000, 40.86154621, -77.83619201, 329.99044826, 3.54527631, 3.73029, 1.93645
10, 0.32000, 40.86203178, -77.83615801, 330.00987110, 6.00053944, 5.15753, 2.44507
18, 0.32000, 40.86202604, -77.83618434, 330.00964149, 6.08757980, 4.54718, 2.29319
150, 0.32000, 40.86161888, -77.83630482, 329.99335511, 3.95618601, 6.26944, 2.72856
37, 0.33000, 40.86199747, -77.83624974, 330.00849898, 5.62849276, 3.44824, 1.85359
54, 0.33000, 40.86196585, -77.83629061, 330.00723383, 5.51748638, 2.57187, 2.90511
70, 0.33000, 40.86193288, -77.83631957, 330.00591537, 5.27766709, 2.97413, 2.24340
121, 0.33000, 40.86172926, -77.83636171, 329.99777030, 4.48556019, 3.88702, 1.92653
225, 0.33000, 40.86154068, -77.83606500, 329.99022730, 2.90617142, 2.84123, 2.32020
323, 0.33000, 40.86187322, -77.83588408, 330.00352871, 1.30153157, 7.45317, 2.41108
330, 0.33000, 40.86188229, -77.83588771, 330.00389163, 1.00508673, 5.91722, 3.09855
169, 0.34000, 40.86158326, -77.83626565, 329.99193048, 3.80278440, 2.21115, 2.29661
335, 0.34000, 40.86189294, -77.83589250, 330.00431747, 1.23012468, 3.10841, 3.70240
361, 0.34000, 40.86196631, -77.83594587, 330.00725233, 0.63709106, 2.22571, 2.33424
39, 0.35000, 40.86199316, -77.83625645, 330.00832657, 5.66257944, 5.21513, 2.35757
294, 0.35000, 40.86175302, -77.83587005, 329.99872082, 1.71858589, 3.71441, 2.63604
232, 0.36000, 40.86154671, -77.83604237, 329.99046858, 2.97407089, 6.38991, 2.30074
318, 0.36000, 40.86186012, -77.83587955, 330.00300467, 1.28174489, 0.69164, 2.75521
337, 0.36000, 40.86189739, -77.83589469, 330.00449572, 1.11383193, 2.36161, 2.94149
6, 0.37000, 40.86203292, -77.83615019, 330.00991678, 6.12213931, 2.46114, 2.29647
141, 0.38000, 40.86166401, -77.83633677, 329.99516035, 4.22376381, 4.60850, 1.40308
318, 0.38000, 40.86186010, -77.83587955, 330.00300400, 1.22539593, 0.70502, 2.18058
93, 0.39000, 40.86182337, -77.83636504, 330.00153469, 4.88860174, 1.88628, 0.12395
119, 0.39000, 40.86173846, -77.83636363, 329.99813856, 4.49750438, 1.97356, 1.91670
133, 0.39000, 40.86168481, -77.83634705, 329.99599243, 4.26168766, 5.85113, 2.41532
143, 0.39000, 40.86165472, -77.83633137, 329.99478888, 4.25588466, 0.94601, 2.40145
320, 0.39000, 40.86186353, -77.83588065, 330.00314116, 1.29808727, 3.20793, 0.91162
384, 0.39000, 40.86202698, -77.83605518, 330.00967919, 0.27954853, 6.33470, 2.44391
68, 0.40000, 40.86194181, -77.83631271, 330.00627237, 5.35049928, 2.92906, -0.01339
177, 0.41000, 40.86156665, -77.83623975, 329.99126591, 3.47034165, 2.37951, 2.26149
141, 0.42000, 40.86166421, -77.83633688, 329.99516831, 4.23472176, 4.47696, 3.65133
101, 0.43000, 40.86180130, -77.83636747, 330.00065208, 4.65982389, 5.40856, 2.33002
245, 0.43000, 40.86157809, -77.83597769, 329.99172345, 2.47757182, 6.08301, 2.65325
320, 0.43000, 40.86186338, -77.83588060, 330.00313508, 1.41929151, 3.18977, 0.96247
4, 0.44000, 40.86203394, -77.83614100, 330.00995761, 6.29854141, 4.52888, 3.62291
132, 0.44000, 40.86168726, -77.83634810, 329.99609038, 4.31246370, 5.71148, 2.75958
352, 0.44000, 40.86194355, -77.83592470, 330.00634186, 0.80492518, 3.15533, 2.24748
148, 0.48000, 40.86162994, -77.83631410, 329.99379755, 3.93823628, 0.75370, 2.64753
173, 0.48000, 40.86156840, -77.83624284, 329.99133605, 3.65121889, 2.57866, 3.06691
64, 0.50000, 40.86195126, -77.83630470, 330.00665045, 5.54461783, 2.73097, 0.71070
341, 0.52000, 40.86190424, -77.83589827, 330.00476949, 0.95099754, 0.55998, 3.50378
121, 0.53000, 40.86173018, -77.83636192, 329.99780724, 4.42144170, 3.69042, 2.05605
286, 0.53000, 40.86171670, -77.83587751, 329.99726813, 1.88905213, 2.91783, 2.47459
336, 0.54000, 40.86189325, -77.83589265, 330.00433012, 1.10958187, 3.64126, 2.11414
28, 0.55000, 40.86201045, -77.83622604, 330.00901806, 5.59849186, 4.70073, 2.07835
120, 0.55000, 40.86173590, -77.83636313, 329.99803590, 4.45116097, 1.46150, 2.39037
85, 0.56000, 40.86186332, -77.83635542, 330.00313271, 4.88916192, 3.21952, 2.36975
103, 0.56000, 40.86179656, -77.83636773, 330.00046226, 4.57576142, 2.15076, 1.93804
1, 0.57000, 40.86203499, -77.83611971, 330.00999977, 6.28700569, 0.72081, 3.27054
162, 0.57000, 40.86159485, -77.83628030, 329.99239390, 4.01183810, 3.29098, 3.13736
165, 0.58000, 40.86158666, -77.83627019, 329.99206633, 3.78267970, 2.52145, 2.50141
202, 0.58000, 40.86153850, -77.83615971, 329.99014017, 3.09629209, 5.48422, 2.55617
303, 0.58000, 40.86179881, -77.83586838, 330.00055236, 1.48608621, 3.89477, 4.17894
306, 0.59000, 40.86181033, -77.83586929, 330.00101323, 1.40528602, 2.79935, 3.25981
111, 0.60000, 40.86176327, -77.83636705, 329.99913083, 4.58715515, 4.49370, 2.95862
396, 0.60000, 40.86203422, -77.83609826, 330.00996877, 0.03670231, 2.16200, 1.81384
232, 0.61000, 40.86154615, -77.83604419, 329.99044581, 2.99232465, 5.80726, 2.29478
354, 0.61000, 40.86195158, -77.83593158, 330.00666323, 0.92012821, 3.57337, 2.00978
12, 0.62000, 40.86203149, -77.83615974, 330.00985964, 5.98182613, 1.98350, 3.29639
99, 0.62000, 40.86180993, -77.83636675, 330.00099736, 4.67582364, 2.22560, 1.56801
231, 0.62000, 40.86154381, -77.83605222, 329.99035235, 3.00626069, 2.93215, 2.70698
103, 0.66000, 40.86179683, -77.83636772, 330.00047312, 4.63796240, 2.19620, 2.26971
184, 0.66000, 40.86155545, -77.83621703, 329.99081800, 3.61907092, 3.32755, 3.04401
42, 0.68000, 40.86198867, -77.83626298, 330.00814668, 5.71444281, 3.21374, 1.66277
119, 0.68000, 40.86173915, -77.83636376, 329.99816610, 4.55930963, 1.89483, 1.63838
36, 0.69000, 40.86199909, -77.83624709, 330.00856377, 5.56078966, 2.20167, 1.61263
121, 0.69000, 40.86173089, -77.83636207, 329.99783548, 4.53485589, 3.54351, 2.78711
173, 0.69000, 40.86156874, -77.83624343, 329.99134978, 3.61548824, 2.64593, 3.66883
83, 0.70000, 40.86186856, -77.83635362, 330.00334227, 5.15559161, 3.96503, 2.41021
344, 0.70000, 40.86191425, -77.83590400, 330.00516980, 0.89929857, 2.04730, 2.70379
27, 0.71000, 40.86201275, -77.83622111, 330.00910992, 5.76644170, 3.28581, 2.71774
66, 0.71000, 40.86194394, -77.83631097, 330.00635751, 5.41915850, 2.20684, 2.97705
95, 0.71000, 40.86181626, -77.83636604, 330.00125052, 4.76870949, 3.11012, 1.58220
122, 0.71000, 40.86172819, -77.83636146, 329.99772771, 4.37035119, 2.16446, 2.67866
221, 0.71000, 40.86153765, -77.83608169, 329.99010603, 3.06616856, 5.35462, 2.57530
385, 0.71000, 40.86202731, -77.83605647, 330.00969243, 0.28435774, 4.78831, 3.01213
9, 0.72000, 40.86203252, -77.83615309, 330.00990098, 6.23906435, 3.86940, 2.62302
180, 0.73000, 40.86156273, -77.83623243, 329.99110912, 3.64421547, 5.08602, 2.04088
328, 0.73000, 40.86187829, -77.83588606, 330.00373164, 1.22809437, 2.35156, 1.87318
108, 0.74000, 40.86178361, -77.83636800, 329.99994455, 4.74630187, 3.09631, 2.70053
126, 0.74000, 40.86171354, -77.83635757, 329.99714168, 4.52642059, 3.13737, 3.82646
294, 0.74000, 40.86175117, -77.83587030, 329.99864697, 1.87462003, 3.92372, 1.94549
81, 0.75000, 40.86187068, -77.83635286, 330.00342712, 5.27378498, 3.57908, 3.10613
288, 0.75000, 40.86171946, -77.83587675, 329.99737821, 1.87391198, 1.56639, 3.15909
333, 0.75000, 40.86189074, -77.83589146, 330.00422948, 1.27570738, 3.30339, 0.95907
98, 0.76000, 40.86181031, -77.83636672, 330.00101242, 4.79473748, 1.57328, 3.58403
188, 0.76000, 40.86155161, -77.83620762, 329.99066458, 3.49032907, 3.77901, 3.82753
388, 0.76000, 40.86202881, -77.83606271, 330.00975239, 0.41148681, 3.74271, 1.95635
10, 0.77000, 40.86203217, -77.83615550, 330.00988686, 6.25561652, 3.99379, 3.49983
127, 0.77000, 40.86170715, -77.83635557, 329.99688614, 4.31823652, 0.93219, 3.91169
19, 0.79000, 40.86202526, -77.83618710, 330.00961041, 5.95070712, 2.86705, 3.17436
61, 0.79000, 40.86195232, -77.83630375, 330.00669272, 5.36524288, 2.20962, 1.87353
96, 0.79000, 40.86181132, -77.83636661, 330.00105283, 4.67419905, 1.56856, 2.48944
256, 0.79000, 40.86162445, -77.83592636, 329.99357809, 2.26218443, 3.07737, 2.72987
50, 0.80000, 40.86197178, -77.83628418, 330.00747102, 5.33942430, 2.74985, 3.01098
51, 0.80000, 40.86196920, -77.83628703, 330.00736791, 5.61796654, 1.02273, 2.96730
262, 0.80000, 40.86164239, -77.83591267, 329.99429550, 2.25003471, 1.38397, 4.15103
344, 0.80000, 40.86191402, -77.83590387, 330.00516098, 1.21387062, 2.07310, 2.79896
267, 0.81000, 40.86165624, -77.83590371, 329.99484964, 2.13508453, 4.70888, 1.81051
51, 0.82000, 40.86196922, -77.83628701, 330.00736861, 5.43642045, 1.03763, 2.84670
255, 0.82000, 40.86162388, -77.83592685, 329.99355513, 2.20338904, 2.86473, 2.95819
345, 0.82000, 40.86191789, -77.83590624, 330.00531551, 1.13902752, 4.56706, 3.16449
219, 0.83000, 40.86153589, -77.83609690, 329.99003568, 3.09961375, 4.51239, 2.76834
98, 0.84000, 40.86181047, -77.83636670, 330.00101867, 4.64747308, 1.56911, 2.40447
282, 0.84000, 40.86170536, -77.83588102, 329.99681447, 2.08826692, 1.94057, 4.33940
343, 0.84000, 40.86190993, -77.83590145, 330.00499710, 0.86952700, 1.33262, 3.36052
32, 0.85000, 40.86200681, -77.83623332, 330.00887246, 5.73627187, 2.20640, 3.87649
208, 0.85000, 40.86153638, -77.83614421, 329.99005509, 3.24017507, 2.99701, 3.08860
170, 0.86000, 40.86157603, -77.83625523, 329.99164122, 3.72531770, 3.73155, 1.61959
303, 0.86000, 40.86179757, -77.83586832, 330.00050278, 1.60043433, 3.23119, 3.24277
396, 0.86000, 40.86203417, -77.83609759, 330.00996661, 0.27248279, 1.98752, 2.52175
389, 0.87000, 40.86202899, -77.83606350, 330.00975951, 0.22038197, 3.31932, 0.72016
93, 0.88000, 40.86182460, -77.83636484, 330.00158402, 4.95594357, 2.18596, 3.52980
219, 0.88000, 40.86153587, -77.83609718, 329.99003474, 2.99298069, 4.50941, 3.07301
394, 0.88000, 40.86203406, -77.83609636, 330.00996248, 0.04739677, 1.33485, 2.60491
213, 0.89000, 40.86153525, -77.83612929, 329.99001020, 3.07064433, 3.03844, 1.60802
273, 0.89000, 40.86168107, -77.83589063, 329.99584294, 1.97570576, 2.28069, 2.40012
50, 0.90000, 40.86197200, -77.83628393, 330.00747983, 5.38978378, 2.56560, 1.19372
95, 0.91000, 40.86181700, -77.83636594, 330.00127997, 4.83590797, 2.84493, 4.32936
246, 0.91000, 40.86157890, -77.83597650, 329.99175605, 2.58410001, 4.09356, 2.83636
46, 0.94000, 40.86197804, -77.83627685, 330.00772178, 5.69803508, 3.91573, 3.40339
221, 0.95000, 40.86153744, -77.83608318, 329.99009749, 3.03883140, 4.68088, 2.48584
256, 0.95000, 40.86162401, -77.83592674, 329.99356021, 2.26055019, 2.77104, 2.87043
83, 0.96000, 40.86186966, -77.83635323, 330.00338645, 5.23889751, 3.29705, 2.80469
201, 0.96000, 40.86154043, -77.83616981, 329.99021712, 3.34307989, 3.35263, 3.15554
84, 0.97000, 40.86186837, -77.83635369, 330.00333490, 4.97608224, 3.33458, 2.57148
180, 0.97000, 40.86156341, -77.83623374, 329.99113625, 3.66788206, 4.73837, 2.70236
75, 0.98000, 40.86191952, -77.83632872, 330.00538093, 5.28227483, 1.29539, 3.11433
184, 0.98000, 40.86155592, -77.83621812, 329.99083688, 3.52694932, 2.66393, 3.72973
188, 0.98000, 40.86155195, -77.83620850, 329.99067819, 3.47806841, 3.12725, 1.95369
249, 0.98000, 40.86159103, -77.83596028, 329.99224123, 2.56738616, 4.99079, 2.39594
105, 0.99000, 40.86178894, -77.83636797, 330.00015753, 4.83309730, 2.20654, 2.32205
196, 0.99000, 40.86154389, -77.83618406, 329.99035544, 3.39538491, 1.89642, 2.90842
269, 1.00000, 40.86166234, -77.83590016, 329.99509378, 2.18212777, 2.14853, 3.40252
380, 1.00000, 40.86202240, -77.83603964, 330.00949613, 0.33151332, 3.41993, 4.04135
209, 1.02000, 40.86153639, -77.83614430, 329.99005549, 3.30194023, 2.71689, 3.25324
396, 1.03000, 40.86203413, -77.83609718, 330.00996525, 0.08640873, 1.89671, 3.70144
295, 1.04000, 40.86175032, -77.83587042, 329.99861272, 1.75461377, 2.46529, 2.06433
74, 1.05000, 40.86191855, -77.83632934, 330.00534203, 5.01632584, 1.56741, 3.71244
108, 1.05000, 40.86178470, -77.83636800, 329.99998792, 4.57941630, 2.52890, 3.06310
356, 1.05000, 40.86195557, -77.83593522, 330.00682269, 1.04075403, 2.62676, 2.94702
358, 1.05000, 40.86196050, -77.83593995, 330.00701984, 0.86214186, 2.58844, 2.81397
253, 1.06000, 40.86161447, -77.83593519, 329.99317891, 2.17577687, 6.43449, 2.49958
393, 1.06000, 40.86203414, -77.83609729, 330.00996564, 0.14217028, 1.04398, 2.43106
83, 1.07000, 40.86187007, -77.83635308, 330.00340294, 5.00272415, 3.08456, 3.31656
118, 1.08000, 40.86174137, -77.83636416, 329.99825465, 4.56842270, 1.68788, 3.54639
121, 1.08000, 40.86173250, -77.83636242, 329.99789985, 4.51004256, 3.22364, 1.71885
353, 1.08000, 40.86194619, -77.83592690, 330.00644758, 0.87943011, 4.38526, 3.00278
34, 1.09000, 40.86200371, -77.83623911, 330.00874827, 5.79356942, 3.25108, 2.05168
298, 1.09000, 40.86178896, -77.83586803, 330.00015827, 1.55539039, 3.99571, 3.07338
370, 1.09000, 40.86200455, -77.83599844, 330.00878220, 0.61765016, 3.19831, 2.52796
185, 1.11000, 40.86155154, -77.83620742, 329.99066151, 3.53786696, 1.66711, 4.44739
216, 1.11000, 40.86153500, -77.83611844, 329.99000002, 3.27680815, 4.39178, 2.98435
362, 1.11000, 40.86196753, -77.83594717, 330.00730129, 0.85953323, 1.69584, 3.30996
245, 1.13000, 40.86157557, -77.83598147, 329.99162290, 2.47291799, 4.57135, 2.93131
365, 1.14000, 40.86198263, -77.83596489, 330.00790514, 0.59136728, 4.79021, 6.29998
96, 1.15000, 40.86181207, -77.83636653, 330.00108299, 4.56459871, 1.79776, 0.58012
286, 1.15000, 40.86171486, -77.83587804, 329.99719434, 1.94898820, 2.16321, 2.95030
291, 1.15000, 40.86172696, -77.83587483, 329.99767845, 1.71117680, 2.15786, 3.46291
399, 1.15000, 40.86203482, -77.83610847, 330.00999273, 0.01681931, 3.35201, 1.92534
281, 1.16000, 40.86169474, -77.83588486, 329.99638961, 1.98172690, 3.14162, 3.35116
366, 1.17000, 40.86199106, -77.83597644, 330.00824233, 0.64363663, 4.80722, 3.70812
55, 1.18000, 40.86196754, -77.83628882, 330.00730172, 5.47423475, 2.06757, 3.10347
148, 1.18000, 40.86163068, -77.83631469, 329.99382739, 3.86159018, 1.41191, 3.06402
336, 1.18000, 40.86189113, -77.83589165, 330.00424522, 0.94390615, 2.43262, 3.11468
148, 1.19000, 40.86163070, -77.83631470, 329.99382794, 4.13091014, 1.42109, 2.62996
389, 1.19000, 40.86202872, -77.83606230, 330.00974861, 0.33072311, 2.89999, 0.77163
192, 1.20000, 40.86154699, -77.83619450, 329.99047971, 3.40915361, 2.28860, 2.53157
306, 1.22000, 40.86180842, -77.83586910, 330.00093666, 1.40375637, 2.21002, 2.03166
331, 1.22000, 40.86188006, -77.83588678, 330.00380253, 1.10030311, 3.32160, 5.77233
107, 1.23000, 40.86178593, -77.83636800, 330.00003735, 4.68955911, 1.01521, 3.77781
228, 1.23000, 40.86154175, -77.83606030, 329.99026995, 3.00668871, 1.83748, 3.43654
52, 1.24000, 40.86197031, -77.83628581, 330.00741239, 5.45494168, 1.22319, 2.52633
73, 1.24000, 40.86192961, -77.83632193, 330.00578447, 5.31473868, 3.59498, 4.61026
165, 1.24000, 40.86158801, -77.83627193, 329.99212024, 3.87304449, 2.80287, 5.23804
61, 1.25000, 40.86195317, -77.83630298, 330.00672694, 5.53351673, 1.86362, 3.56189
339, 1.26000, 40.86189546, -77.83589373, 330.00441850, 1.08573799, 1.80251, 5.50634
165, 1.28000, 40.86158809, -77.83627204, 329.99212370, 3.81560922, 2.81749, 4.49860
185, 1.28000, 40.86155167, -77.83620776, 329.99066680, 3.65600425, 1.80835, 3.19774
204, 1.28000, 40.86153824, -77.83615813, 329.99012967, 3.49718483, 2.30995, 3.26670
360, 1.28000, 40.86196181, -77.83594126, 330.00707252, 0.88006581, 2.19035, 3.85238
75, 1.29000, 40.86191992, -77.83632847, 330.00539675, 5.24217724, 1.14940, 3.02337
96, 1.31000, 40.86181244, -77.83636649, 330.00109766, 5.06894728, 1.89172, 3.61209
374, 1.31000, 40.86201235, -77.83601402, 330.00909405, 0.54350045, 5.03025, 3.04735
261, 1.32000, 40.86163268, -77.83591976, 329.99390737, 2.20364637, 2.73814, 3.26569
8, 1.33000, 40.86203313, -77.83614853, 330.00992514, 6.21463673, 2.67264, 2.03749
57, 1.33000, 40.86196482, -77.83629168, 330.00719293, 5.51917673, 2.40370, 2.72319
364, 1.33000, 40.86197638, -77.83595714, 330.00765510, 0.68756476, 6.63025, 4.99721
368, 1.33000, 40.86200185, -77.83599360, 330.00867418, 0.37625342, 1.96170, 2.40679
107, 1.34000, 40.86178607, -77.83636800, 330.00004278, 4.73829459, 0.96253, 4.21019
221, 1.34000, 40.86153716, -77.83608523, 329.99008626, 3.04718988, 3.89690, 4.15189
268, 1.34000, 40.86166082, -77.83590102, 329.99503290, 1.96405257, 3.46339, 3.39815
337, 1.34000, 40.86189469, -77.83589335, 330.00438778, 1.03500243, 2.51081, 4.94558
253, 1.35000, 40.86161285, -77.83593672, 329.99311395, 2.14582254, 5.88435, 2.32469
275, 1.35000, 40.86167993, -77.83589115, 329.99579736, 2.00171672, 2.05946, 1.47753
114, 1.36000, 40.86175827, -77.83636657, 329.99893078, 4.52956496, 2.93333, 2.56213
240, 1.36000, 40.86155654, -77.83601649, 329.99086147, 2.75580240, 3.20596, 3.59807
117, 1.37000, 40.86174345, -77.83636452, 329.99833794, 4.45265317, 1.29851, 2.79102
171, 1.37000, 40.86157566, -77.83625467, 329.99162655, 3.80704906, 3.20112, 3.54102
372, 1.37000, 40.86200923, -77.83600745, 330.00896924, 0.46868102, 1.58850, 1.87987
267, 1.38000, 40.86165372, -77.83590524, 329.99474892, 2.17638602, 3.68024, 2.91571
368, 1.38000, 40.86200179, -77.83599350, 330.00867176, 0.57654384, 1.91470, 4.26976
80, 1.39000, 40.86187568, -77.83635098, 330.00362708, 5.02417533, 4.60624, 1.93361
141, 1.39000, 40.86166775, -77.83633880, 329.99531018, 3.97445213, 2.48992, 3.27133
389, 1.39000, 40.86202856, -77.83606161, 330.00974231, 0.17770337, 2.72805, 1.77954
101, 1.40000, 40.86180675, -77.83636705, 330.00087009, 4.86436906, 3.73374, 3.26394
267, 1.41000, 40.86165361, -77.83590531, 329.99474425, 2.15104838, 3.64219, 2.54345
303, 1.41000, 40.86179567, -77.83586823, 330.00042664, 1.58488196, 2.39400, 2.97580
2, 1.42000, 40.86203500, -77.83611827, 330.00999999, 6.25172728, 1.72159, 3.37897
107, 1.42000, 40.86178616, -77.83636800, 330.00004657, 4.68666684, 0.93303, 3.74143
276, 1.42000, 40.86168222, -77.83589010, 329.99588882, 2.11671298, 2.48233, 3.45353
332, 1.42000, 40.86188287, -77.83588795, 330.00391486, 1.07600448, 4.04376, 3.08168
